,Hips_Xposition,Hips_Yposition,Hips_Zposition,Hips_Zrotation,Hips_Xrotation,Hips_Yrotation,LeftUpLeg_Zrotation,LeftUpLeg_Xrotation,LeftUpLeg_Yrotation,LeftLeg_Zrotation,LeftLeg_Xrotation,LeftLeg_Yrotation,LeftFoot_Zrotation,LeftFoot_Xrotation,LeftFoot_Yrotation,LeftToeBase_Zrotation,LeftToeBase_Xrotation,LeftToeBase_Yrotation,RightUpLeg_Zrotation,RightUpLeg_Xrotation,RightUpLeg_Yrotation,RightLeg_Zrotation,RightLeg_Xrotation,RightLeg_Yrotation,RightFoot_Zrotation,RightFoot_Xrotation,RightFoot_Yrotation,RightToeBase_Zrotation,RightToeBase_Xrotation,RightToeBase_Yrotation,Spine_Zrotation,Spine_Xrotation,Spine_Yrotation,Spine1_Zrotation,Spine1_Xrotation,Spine1_Yrotation,Neck_Zrotation,Neck_Xrotation,Neck_Yrotation,Head_Zrotation,Head_Xrotation,Head_Yrotation,LeftShoulder_Zrotation,LeftShoulder_Xrotation,LeftShoulder_Yrotation,LeftArm_Zrotation,LeftArm_Xrotation,LeftArm_Yrotation,LeftForeArm_Zrotation,LeftForeArm_Xrotation,LeftForeArm_Yrotation,LeftHand_Zrotation,LeftHand_Xrotation,LeftHand_Yrotation,LeftHandThumb_Zrotation,LeftHandThumb_Xrotation,LeftHandThumb_Yrotation,L_Wrist_End_Zrotation,L_Wrist_End_Xrotation,L_Wrist_End_Yrotation,RightShoulder_Zrotation,RightShoulder_Xrotation,RightShoulder_Yrotation,RightArm_Zrotation,RightArm_Xrotation,RightArm_Yrotation,RightForeArm_Zrotation,RightForeArm_Xrotation,RightForeArm_Yrotation,RightHand_Zrotation,RightHand_Xrotation,RightHand_Yrotation,RightHandThumb_Zrotation,RightHandThumb_Xrotation,RightHandThumb_Yrotation,R_Wrist_End_Zrotation,R_Wrist_End_Xrotation,R_Wrist_End_Yrotation
00:00:01.153860,3.375349,34.618069,-0.234474,5.580274,-9.135346,-14.331653,0.715142,-8.093428,-0.193526,0.0,24.499619,-0.0,-13.840768,1.035613,9.154175,0.0,-11.565688,0.0,-11.991732,2.369808,11.888171,0.0,31.70121,0.0,5.089255,-19.712356,-2.875,-0.0,-8.983766,0.0,9.650051,-17.467562,11.094956,-14.495273,27.548731,-2.103269,-6.642658,24.67651,22.982437,-11.82924,-34.981657,3.25993,6.166728,12.307242,-6.38721,-62.909662,-24.423659,9.161041,-0.0001,-0.000229,-61.048176,45.758193,14.978012,-0.383521,-1e-06,-1e-06,-2e-06,0.0,-1e-06,-2e-06,-11.129379,6.104436,6.977661,76.435848,-17.601427,-7.46728,0.000249,-0.000269,98.38587,-52.666202,14.343577,-5.564895,1e-06,0.0,-1e-06,1e-06,0.0,-1e-06
00:00:01.192322,3.08001,34.653004,-0.62114,2.311646,-7.248328,-15.445238,5.149566,-12.00641,-1.118083,-1e-06,29.416481,-0.0,-16.373531,1.076917,8.62777,-0.0,-12.960041,0.0,-8.072165,1.902401,11.763361,0.0,28.895877,-0.0,5.01484,-18.002401,-2.374631,-0.0,-8.882524,0.0,9.650368,-16.031603,10.786464,-11.501899,25.592497,-2.665349,-5.831648,24.729055,22.126456,-11.781363,-36.146953,4.513985,5.94217,12.802255,-5.828226,-65.367301,-31.781898,9.17384,-0.000123,-0.000231,-65.702021,47.916335,3.975737,1.2022,-1e-06,-1e-06,0.0,-0.0,-3e-06,-0.0,-11.018368,6.122349,7.118539,75.251589,-15.054937,-7.072276,0.000241,-0.00027,96.853182,-52.810804,15.303201,-4.596636,1e-06,1e-06,1e-06,1e-06,2e-06,-0.0
00:00:01.230784,2.77503,34.619385,-0.924508,-0.872828,-4.530344,-16.588665,10.191144,-16.282845,-2.471308,-1e-06,34.259614,-0.0,-18.521392,1.629794,4.971501,-0.0,-14.199463,0.0,-3.917743,0.614724,11.876791,0.0,26.634883,-0.0,4.713272,-16.534254,-2.051075,-0.0,-8.738824,2e-06,9.774878,-15.848721,11.215721,-8.575281,23.857642,-2.256933,-4.436692,24.706577,20.53559,-10.93552,-36.07695,5.656513,6.433875,13.202259,-4.421888,-72.689872,-38.889571,4.599046,-0.000141,-0.000228,-73.915283,56.647523,0.71165,6.334591,-0.0,2e-06,-1e-06,-1e-06,2e-06,-1e-06,-10.073788,6.662371,6.889987,73.350645,-9.887469,-8.664574,0.000221,-0.000242,92.377031,-51.138487,11.860501,-5.508189,0.0,1e-06,1e-06,0.0,1e-06,-0.0
00:00:01.269246,2.47345,34.495872,-1.13256,-4.191136,-1.276899,-16.951186,15.595511,-20.210876,-5.449907,-2e-06,38.224962,1e-06,-18.17247,1.641732,-1.474574,-0.0,-14.498234,-2e-06,0.715624,-1.15376,12.069234,0.0,25.238172,0.0,4.273769,-15.513357,-2.370072,-0.0,-8.460499,-0.0,9.507335,-16.532584,11.900354,-4.788815,21.836538,-1.171827,-2.657749,24.500092,19.00405,-8.436209,-35.087532,5.265942,7.491462,11.782831,-2.730667,-80.281142,-35.575785,-3.829259,-0.000177,-0.00023,-80.86414,60.153046,8.170884,4.388776,0.0,-1e-06,1e-06,0.0,-2e-06,1e-06,-9.024391,8.497959,6.544776,73.913575,-5.504984,-12.252676,0.000175,-0.000228,80.810905,-46.308478,10.866786,-6.195278,-1e-06,0.0,-2e-06,-3e-06,-0.0,-1e-06
00:00:01.307708,2.129206,34.347435,-1.130686,-8.077158,0.920048,-15.567738,20.50301,-22.042573,-10.363537,1e-06,40.987528,-1e-06,-18.720234,0.121737,-6.778051,-0.0,-15.471644,1e-06,5.450023,-1.22662,11.129936,-0.0,23.646245,1e-06,4.267745,-14.579109,-2.638799,-0.0,-8.669855,1e-06,5.789455,-17.608936,10.288074,3.441018,19.325798,0.146335,0.69289,26.735522,13.411671,-7.87403,-36.529378,-0.403949,8.518555,9.077217,-3.845614,-79.213973,-22.308059,-10.752973,-0.000192,-0.000129,-81.724976,53.311734,17.986301,-1.506406,2e-06,0.0,-1e-06,2e-06,1e-06,-1e-06,-7.624571,10.008281,4.870821,75.069947,-2.907517,-15.147314,9.9e-05,-0.00023,60.222755,-33.761673,7.400454,-12.107992,0.0,1e-06,-3e-06,-3e-06,1e-06,-3e-06
00:00:01.346170,1.972267,34.221245,-0.754295,-11.38179,0.236094,-11.766597,21.875368,-20.886075,-17.343051,1e-06,43.170665,-2e-06,-18.40757,-3.683655,-7.111557,-1e-06,-17.269763,2e-06,8.371641,2.097825,8.06454,-0.0,21.012056,-0.0,5.492009,-14.132844,-2.664524,0.0,-8.688597,0.0,-0.441267,-17.811919,5.469085,12.658003,18.107153,-0.006033,6.773917,29.483188,0.592598,-8.805354,-38.839345,-10.356278,10.890433,5.939541,-6.990857,-70.944854,-5.884433,-16.509957,-0.000172,-0.00013,-75.979434,36.452112,38.338497,-2.232606,1e-06,-0.0,-0.0,-0.0,-1e-06,-1e-06,-5.09201,11.37752,1.067324,74.812565,-9.335529,-16.644515,7.1e-05,-0.000135,42.720678,-35.599865,-6.614039,-19.771086,6e-06,-1e-06,-3e-06,4e-06,0.0,-0.0
00:00:01.384632,2.028853,34.075771,-0.273597,-14.499809,-0.86982,-7.618663,22.630819,-18.709934,-22.154145,-3e-06,42.933394,2e-06,-15.453976,-10.878077,-3.582352,-1e-06,-16.071075,2e-06,11.174378,5.362291,5.044324,-0.0,18.582952,0.0,6.674209,-13.592131,-3.225204,-0.0,-9.190492,0.0,-6.273623,-17.606196,-1.181036,20.776641,18.480036,-2.738751,14.228967,29.426757,-16.002831,-11.126211,-37.184994,-16.789257,17.663675,3.491173,-13.737535,-61.064111,11.570109,-18.655629,-0.00012,-0.00023,-66.585711,18.732438,43.729648,9.872768,0.0,0.0,0.0,0.0,-0.0,0.0,-1.803634,13.267435,-5.899202,70.349384,-30.014761,-20.860882,5.9e-05,-0.000225,53.016891,-52.993508,-12.864059,-29.485954,-1e-06,-2e-06,1e-06,1e-06,-2e-06,0.0
00:00:01.423094,2.466733,33.952518,0.012964,-15.852893,0.485879,-8.754484,23.402725,-16.439126,-21.048618,-2e-06,40.059036,3e-06,-10.532082,-17.852161,2.477638,-1e-06,-10.165364,1e-06,11.562933,4.131734,5.8336,-0.0,19.667108,-0.0,7.756309,-13.514979,-2.018981,0.0,-9.826181,1e-06,-9.883376,-18.163636,-6.95609,24.783811,19.344467,-6.754128,20.678977,29.016997,-28.382235,-14.565855,-34.577969,-16.212873,24.325934,3.407783,-20.718079,-55.032989,29.978653,-16.574743,-0.000109,-0.000134,-56.997806,3.346822,39.128856,15.061501,-1e-06,1e-06,-2e-06,-1e-06,2e-06,2e-06,-0.054806,13.44857,-12.780083,67.181563,-33.491457,-15.822357,0.000153,-0.000135,68.040821,-48.305403,-7.982585,-23.07743,2e-06,-0.0,1e-06,3e-06,-1e-06,0.0
00:00:01.461556,3.234091,33.966549,0.189346,-14.652612,2.148261,-18.205282,22.350534,-12.902967,-16.181806,-0.0,39.908426,3e-06,-10.426204,-19.777057,6.454773,0.0,-10.393897,2e-06,8.327922,0.26403,9.4809,0.0,24.551231,-1e-06,7.597902,-12.682082,3.688254,0.0,-11.259021,0.0,-10.617275,-18.486404,-9.522137,25.060022,20.780432,-9.712339,20.90995,31.021476,-28.479223,-17.106441,-32.504471,-15.299504,24.067812,6.105017,-21.310673,-53.381699,51.782659,-14.885127,-6.7e-05,-0.000129,-49.239947,-10.915651,31.913793,19.188341,0.0,-3e-06,0.0,-1e-06,-0.0,1e-06,-1.649566,11.407245,-11.180344,64.878676,-30.717943,-8.628785,0.000181,-0.00023,81.355872,-46.211841,2.902224,-16.760226,0.0,2e-06,-1e-06,-1e-06,2e-06,-1e-06
00:00:01.500017,4.072101,34.114319,0.581687,-12.291757,0.450814,-35.738398,19.683903,-3.035935,-1.334395,1e-06,37.470418,-1e-06,-9.706635,-19.80651,7.989603,0.0,-10.512956,1e-06,2.825499,-3.168386,15.544285,-0.0,30.639102,1e-06,7.299534,-9.747016,12.7701,0.0,-12.927467,0.0,-8.278052,-19.060445,-6.59719,20.838477,25.85704,-10.321917,16.304527,32.750539,-21.07946,-17.59713,-32.59245,-13.192749,21.711279,11.35902,-16.151096,-65.787979,61.847138,-6.681901,-7.2e-05,-0.000136,-44.072906,-23.358325,30.070294,25.030012,0.0,-1e-06,0.0,-1e-06,-1e-06,-0.0,-4.597076,8.577798,-5.288154,65.408801,-26.678867,-0.723651,0.000222,-0.000123,91.928397,-41.257935,18.029563,-13.060204,-1e-06,5e-06,-1e-06,0.0,0.0,1e-06
00:00:01.538480,5.003657,34.209137,0.968235,-9.67914,-1.869941,-57.046898,12.94783,7.695298,18.291364,-0.0,30.600293,2e-06,-10.059303,-18.503956,8.15763,-1e-06,-11.430161,-2e-06,-2.25396,-10.334658,21.973823,0.0,36.156378,-1e-06,8.271501,-4.395687,22.462114,-1e-06,-15.654672,0.0,-3.194908,-19.584521,0.46904,11.955386,30.101754,-7.822865,10.815639,33.679123,-11.958006,-17.899785,-34.361077,-10.562216,17.646815,18.554446,-8.794319,-78.666943,61.882538,1.743353,-7.6e-05,-0.000138,-41.356317,-28.481061,33.84579,29.242796,0.0,0.0,0.0,-1e-06,-1e-06,-0.0,-6.960179,4.000785,1.918692,65.874019,-20.837147,4.107902,0.000237,-0.000171,99.825154,-27.736961,36.580844,-18.850689,3e-06,4e-06,1e-06,2e-06,4e-06,1e-06
00:00:01.576942,6.177974,34.106934,1.334558,-5.779817,-2.979903,-74.790039,3.257591,7.493053,23.850623,2e-06,28.277997,1e-06,-10.195023,-19.786462,19.348029,-1e-06,-12.634942,-2e-06,-3.064544,-22.302736,24.481942,-0.0,42.399991,-0.0,8.11025,2.572174,24.362849,1e-06,-16.396607,1e-06,2.757643,-18.299416,7.219914,1.833561,29.325465,-4.68766,4.548547,32.543297,-1.716659,-16.871445,-34.715813,-8.913669,13.070621,23.088944,-1.541048,-87.348414,60.785596,6.65999,-7.9e-05,-0.000138,-39.137226,-28.856508,33.703316,28.066793,-3e-06,0.0,1e-06,-2e-06,-0.0,1e-06,-9.144718,0.608575,7.578971,67.657067,-13.468441,7.290314,0.000273,-0.000255,104.25195,-15.239173,42.149941,-29.230874,0.0,-0.0,1e-06,-1e-06,1e-06,-0.0
00:00:01.615404,7.121252,34.076965,1.713546,-3.397852,-3.050205,-83.826174,-1.218917,3.727764,23.515691,-1e-06,28.784289,0.0,-8.484238,-21.458771,29.27609,0.0,-12.455453,-2e-06,-2.630649,-29.050516,18.998603,-0.0,43.890229,-1e-06,6.692501,7.512415,19.469702,-3e-06,-16.485867,-2e-06,7.143091,-17.178453,10.596384,-4.194699,28.938381,-4.136532,-0.019766,30.65255,6.550569,-15.89731,-35.646829,-9.8229,11.415006,24.090745,1.054566,-94.317816,62.074972,10.568323,-7.8e-05,-0.000138,-38.311057,-27.883146,32.633032,26.336571,-2e-06,-1e-06,0.0,-2e-06,-0.0,-0.0,-10.034379,-0.100417,10.397065,68.912661,-7.994582,9.13772,0.000254,-0.000144,106.573921,-9.299748,41.928892,-33.540153,-0.0,0.0,0.0,0.0,1e-06,0.0
00:00:01.653866,7.947534,34.060768,1.977455,-2.266137,-3.219378,-85.818663,-2.774774,1.459616,23.926004,-0.0,28.235191,2e-06,-6.638838,-21.911561,31.548381,0.0,-12.027126,-3e-06,-4.07592,-31.638826,9.569912,-1e-06,43.32948,1e-06,6.83528,9.186093,12.114605,-0.0,-13.585664,2e-06,7.44877,-16.213242,10.116839,-5.164598,29.185945,-4.988248,-1.831404,27.827531,9.732728,-15.757938,-35.451776,-9.887689,11.160428,23.180206,-0.363999,-98.484368,64.0908,13.723535,-7.4e-05,-0.000136,-39.551928,-27.787412,33.238733,26.304759,-1e-06,0.0,-0.0,-2e-06,0.0,-0.0,-9.914991,0.920342,9.225272,68.532738,-1.607061,11.586938,0.000269,-0.000157,105.545732,-7.822091,45.394796,-35.448661,1e-06,-1e-06,2e-06,1e-06,-1e-06,1e-06
00:00:01.692328,8.797284,34.052528,2.160718,1.283011,-3.946161,-85.257037,-4.748721,-3.405596,21.889325,-0.0,27.590814,-0.0,-4.402577,-21.38434,33.803375,-0.0,-12.507827,-1e-06,-6.610856,-35.769844,1.857647,-0.0,41.939581,1e-06,7.222937,10.222516,5.560296,0.0,-11.682135,1e-06,5.910295,-16.810706,9.103538,-4.873153,28.102725,-5.09817,-1.116931,24.72788,8.440748,-15.498681,-34.114217,-7.763702,12.339148,21.246039,-3.090649,-98.513738,64.797315,13.777925,-7.9e-05,-0.000138,-39.735886,-30.388577,33.510202,28.231359,1e-06,0.0,1e-06,-1e-06,-0.0,1e-06,-9.274015,2.486556,5.404004,68.26533,4.720662,13.230843,0.000246,-0.00017,100.854211,-6.381411,49.041909,-37.009896,-0.0,-1e-06,0.0,0.0,-1e-06,-0.0
00:00:01.730790,9.545591,34.062183,2.125694,6.284797,-3.967354,-84.790918,-4.953274,-9.70524,22.92622,-0.0,27.906912,-2e-06,-3.363202,-20.610157,32.417857,0.0,-12.911874,0.0,-6.845837,-40.827097,0.033166,-1e-06,39.67385,1e-06,7.227236,11.246553,-0.003431,0.0,-10.69725,-1e-06,4.224192,-17.627745,8.659934,-4.090631,24.953167,-4.278518,-0.125346,22.891978,6.970004,-15.453626,-34.679985,-7.25879,13.09033,19.644222,-4.863534,-93.987617,64.387831,11.229728,-7.8e-05,-0.000143,-38.998095,-30.523535,35.580788,29.79949,1e-06,0.0,-0.0,-1e-06,0.0,-1e-06,-7.923867,4.573373,2.047513,69.060131,8.484915,11.812847,0.000227,-0.00017,95.709856,-7.316065,49.810917,-35.504867,0.0,-1e-06,2e-06,0.0,-0.0,1e-06
00:00:01.769252,10.187853,34.083488,2.044098,10.229336,-3.503282,-83.547748,-4.64502,-14.757327,23.713107,0.0,28.200082,-3e-06,-3.059635,-20.09657,30.256211,1e-06,-13.384078,-2e-06,-6.630547,-44.136109,0.617002,0.0,36.903017,-1e-06,7.149083,11.829308,-4.252029,-0.0,-10.176934,1e-06,3.078198,-16.762433,8.250087,-3.421205,20.45259,-3.921417,0.371209,22.027063,6.281701,-15.766824,-35.994165,-8.073712,12.914526,18.522034,-5.765615,-87.82609,62.206296,8.263202,-8.3e-05,-0.00014,-37.84043,-29.223743,37.904306,31.38002,1e-06,-0.0,-1e-06,-1e-06,-0.0,-0.0,-6.994786,6.997986,0.160416,71.216129,10.516555,8.033463,0.000276,0.000107,91.035329,-11.931538,51.12121,-31.029604,-2e-06,0.0,-1e-06,-2e-06,-1e-06,-1e-06
00:00:01.807714,10.642728,34.147495,2.027865,12.768638,-2.931538,-81.548224,-4.695499,-17.93835,23.568287,-0.0,28.009904,-1e-06,-2.978839,-19.290362,28.349409,-1e-06,-13.642381,1e-06,-7.010075,-45.248504,1.466335,0.0,33.881778,-1e-06,7.07544,11.456814,-7.921543,0.0,-9.254736,0.0,2.885636,-15.998115,7.794882,-3.459799,17.519688,-4.176732,0.383256,21.671844,6.190629,-16.418588,-37.59108,-9.43497,12.384877,17.044071,-6.110616,-82.844929,60.386761,5.968069,1e-06,-0.000203,-35.810019,-27.501176,38.830138,31.603627,3e-06,0.0,0.0,2e-06,0.0,0.0,-6.89246,7.633524,-0.227268,74.544493,11.022232,2.93131,0.000195,-0.000232,84.950587,-16.864367,51.273011,-26.242362,0.0,-0.0,-0.0,-1e-06,-1e-06,-0.0
00:00:01.846176,10.852155,34.190002,2.064316,13.975068,-2.326579,-79.199131,-4.969089,-19.42492,22.437749,-0.0,27.765552,-0.0,-3.013471,-18.629017,27.063837,0.0,-13.871995,2e-06,-7.73623,-44.284279,0.605024,0.0,30.624116,-0.0,6.118132,9.651065,-11.878686,-0.0,-8.545794,0.0,3.118261,-16.155561,7.311833,-3.482227,16.915088,-4.713035,0.34363,21.08735,5.867284,-17.267823,-38.185108,-10.061968,11.66485,15.698481,-6.509195,-78.681361,59.762974,3.657579,1e-06,-9.9e-05,-33.498127,-25.492397,37.791939,29.976266,-1e-06,-1e-06,0.0,1e-06,0.0,0.0,-6.472518,7.948377,-0.496456,76.252696,10.475366,0.255974,0.000164,-0.000229,76.421491,-22.745022,47.388143,-21.168814,1e-06,1e-06,1e-06,2e-06,-0.0,-1e-06
00:00:01.884638,10.946402,34.168747,2.121328,14.564111,-1.812204,-77.197721,-5.294887,-20.340363,20.900066,-1e-06,27.993424,-2e-06,-2.873174,-18.60836,26.619107,1e-06,-13.575307,-2e-06,-8.397775,-42.455711,-0.636527,-0.0,26.957896,-0.0,4.289255,7.805731,-14.545808,-0.0,-8.276464,-0.0,3.229853,-16.558489,6.760618,-3.34813,16.93238,-5.252688,0.512569,20.334364,5.386193,-17.808986,-37.852389,-9.352349,11.396573,15.393003,-6.80857,-75.629414,59.32509,0.908071,-1e-06,-0.000101,-31.438763,-23.679164,37.204867,28.616527,-2e-06,0.0,0.0,-2e-06,0.0,-0.0,-6.15134,7.813543,-0.455693,76.349924,10.722617,0.169314,0.000127,-0.00023,65.291418,-26.019488,44.403726,-18.880122,1e-06,1e-06,1e-06,-1e-06,-0.0,-1e-06
00:00:01.923100,10.899261,34.0961,2.124408,14.312618,-1.336363,-76.119569,-4.753987,-20.703842,20.799453,-0.0,29.305541,3e-06,-2.534728,-18.929823,26.114091,-0.0,-12.789736,-0.0,-8.304448,-40.501287,0.562301,0.0,24.357435,0.0,6.685247,6.34488,-16.678941,0.0,-7.637664,0.0,2.873415,-17.025968,6.196907,-2.709184,17.545436,-5.367442,1.537793,19.858563,3.918327,-18.487224,-37.731543,-7.712771,11.632068,14.620775,-7.00112,-75.975411,59.172599,0.615922,0.0,-0.0001,-29.960242,-22.412084,36.368722,27.477373,3e-06,-0.0,-0.0,4e-06,0.0,-0.0,-5.068399,7.202243,-0.115432,74.421994,11.755577,0.998779,0.000112,-0.000139,55.227943,-25.14368,40.655007,-20.016076,-2e-06,-2e-06,-2e-06,-2e-06,0.0,0.0
00:00:01.961562,10.733188,34.067657,2.081393,12.766245,-0.930554,-76.086388,-3.791893,-19.500709,20.531764,-1e-06,30.206327,-2e-06,-2.449743,-19.453207,26.647329,1e-06,-12.220989,-1e-06,-7.051066,-39.636452,2.144625,-0.0,25.971432,-1e-06,7.710222,5.63058,-17.402439,0.0,-8.060136,0.0,2.202792,-16.831084,5.821734,-1.293662,18.487746,-4.87441,3.070759,19.712148,1.956209,-19.472463,-37.665252,-6.21415,12.157891,14.449743,-7.902219,-77.599282,59.03536,1.243594,-1e-06,-0.000102,-29.513623,-20.721295,35.991405,26.227433,0.0,0.0,-1e-06,0.0,0.0,0.0,-4.167312,6.494488,0.461128,72.896335,11.372709,0.348846,6.3e-05,-0.000225,50.776565,-25.297311,36.52582,-20.277175,-3e-06,2e-06,2e-06,-2e-06,0.0,-0.0
00:00:02.000024,10.456304,34.055725,2.148674,9.709525,-1.555134,-77.120608,-3.582926,-16.018902,20.611711,-0.0,30.328796,1e-06,-2.253181,-19.751778,27.915448,0.0,-11.846185,3e-06,-6.089205,-37.51938,2.525529,1e-06,28.376666,-2e-06,6.690941,5.277512,-16.311117,0.0,-7.852747,0.0,1.722373,-15.507977,5.867891,-0.259332,19.990558,-4.159345,3.748748,19.50186,1.244293,-20.271385,-37.468772,-5.520353,12.598027,14.693383,-8.4011,-79.687967,59.019753,2.300516,-1e-06,-0.000102,-29.841701,-20.373795,35.416986,25.643308,-0.0,0.0,0.0,-1e-06,0.0,0.0,-4.891137,7.101661,0.172998,73.43885,9.246007,0.441128,6.1e-05,-0.000222,51.464342,-26.813743,35.346157,-19.095384,5e-06,-2e-06,-2e-06,4e-06,-3e-06,-2e-06
00:00:02.038486,10.102772,34.066109,2.232765,6.413579,-2.274298,-77.958509,-3.809659,-11.922695,20.021219,-2e-06,29.906048,3e-06,-2.025553,-19.952045,29.52173,-1e-06,-11.632689,1e-06,-5.313138,-35.040749,3.170125,-0.0,30.842279,-1e-06,5.742785,5.145944,-15.969454,0.0,-7.952054,-0.0,1.419699,-14.276601,5.748273,0.60049,22.00474,-3.904044,3.933966,19.520633,1.362502,-21.200723,-38.226421,-5.417957,12.710522,15.176535,-8.086249,-81.519086,58.150673,3.271989,-2e-06,-0.000104,-30.375443,-20.192908,35.70814,25.841054,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.395127,7.275367,-0.425664,73.7868,7.4675,-0.171245,0.000116,-0.000139,55.234183,-28.783735,33.99336,-17.583082,-1e-06,0.0,1e-06,2e-06,1e-06,-0.0
00:00:02.076948,9.778175,34.068073,2.291135,4.982178,-2.720385,-78.056324,-4.346218,-9.852794,18.516516,0.0,29.601965,0.0,-1.839513,-20.042796,31.161218,-1e-06,-11.725896,-0.0,-5.289856,-34.695469,3.1958,-1e-06,33.842925,1e-06,6.51283,5.017837,-15.924455,0.0,-8.311608,0.0,1.094906,-14.284638,5.177539,0.962435,23.453321,-4.287402,4.041151,19.471686,1.881932,-21.203351,-38.953935,-4.820112,12.705221,15.566196,-7.579992,-83.778971,54.126797,5.03374,-0.0,-0.000102,-30.933524,-18.285721,35.420121,24.636733,4e-06,-0.0,0.0,2e-06,-0.0,1e-06,-5.457485,7.131973,-0.372503,73.319349,7.260103,-0.706524,0.000103,-0.000135,58.117998,-30.633883,31.906204,-15.789652,-2e-06,-1e-06,-0.0,-2e-06,-3e-06,-2e-06
00:00:02.115410,9.427793,34.045933,2.2942,4.895004,-2.647595,-78.04112,-4.226062,-9.060983,18.426163,1e-06,29.316521,-3e-06,-1.813002,-20.364105,31.287225,-0.0,-11.765168,-2e-06,-4.97831,-35.932314,3.542766,1e-06,37.223185,-1e-06,7.671818,4.998747,-16.022179,0.0,-8.995701,-0.0,0.779965,-14.996464,4.501794,1.390694,24.110585,-4.779061,4.023063,19.044598,2.455994,-20.63761,-38.968739,-4.098179,12.692379,16.694314,-6.870939,-84.222031,43.637184,5.305266,-1e-06,-0.000103,-32.38305,-13.318167,34.063523,21.816377,1e-06,-0.0,-1e-06,0.0,1e-06,1e-06,-5.596521,7.025489,-0.254405,73.130938,7.619501,-0.714053,0.000104,-0.000135,58.193253,-31.548534,31.301869,-13.591624,-2e-06,-0.0,-2e-06,-2e-06,1e-06,2e-06
00:00:02.153872,9.026349,34.030426,2.296403,5.350527,-2.502863,-77.99895,-3.847428,-8.448013,19.689547,-2e-06,28.693939,-2e-06,-2.132708,-20.604471,29.883987,-1e-06,-11.717503,2e-06,-4.792125,-37.489676,3.732617,1e-06,40.347498,1e-06,8.771169,4.929379,-15.776333,-0.0,-9.645118,-0.0,0.631661,-15.61495,3.997104,1.691905,24.032632,-5.137291,3.764022,18.601211,3.018498,-20.430172,-38.91558,-4.107785,12.564127,17.467181,-6.261748,-84.219702,27.368527,5.806904,3e-06,-0.0002,-36.035911,-3.249785,33.031901,16.469331,0.0,-0.0,-1e-06,2e-06,0.0,-2e-06,-5.680167,7.215501,-0.392018,73.412403,8.201006,-1.146574,0.000108,-0.000136,56.978425,-31.678786,29.362932,-12.513374,0.0,0.0,1e-06,0.0,-1e-06,1e-06
00:00:02.192334,8.52479,34.053616,2.282646,5.867839,-2.548089,-77.649422,-3.785179,-7.301622,20.485966,-0.0,27.156122,3e-06,-3.161141,-20.58632,28.283009,0.0,-11.900248,3e-06,-4.899407,-38.384297,2.970589,1e-06,42.680766,0.0,8.836689,4.393575,-16.023144,-0.0,-10.48117,-0.0,0.494782,-15.945963,3.788747,1.529646,23.378068,-5.214284,3.921619,18.436709,2.750707,-20.279658,-38.695702,-4.228532,12.507121,17.457351,-6.738762,-83.774053,9.122019,6.823123,-7.5e-05,-0.000135,-43.396614,11.429983,20.867749,9.530679,-1e-06,-0.0,-1e-06,-0.0,1e-06,-1e-06,-5.421788,7.804948,-1.027107,74.34777,9.072099,-2.070961,5.8e-05,-0.00022,53.607228,-32.003094,24.016193,-11.075447,-1e-06,-1e-06,2e-06,3e-06,1e-06,-1e-06
00:00:02.230796,7.864196,34.110813,2.255497,6.490411,-2.883466,-76.686584,-4.464962,-5.429923,19.533077,-0.0,24.258595,1e-06,-4.083662,-19.960152,27.86904,-0.0,-12.149058,-1e-06,-5.758403,-38.201053,0.551549,-0.0,43.945475,-0.0,7.338143,2.605543,-16.603032,-0.0,-10.756251,0.0,-0.143666,-16.390169,3.377381,1.032927,22.123049,-5.260279,5.010762,19.143893,1.384098,-20.29386,-38.314506,-3.557091,12.487456,16.762838,-8.145443,-83.218745,-4.588628,7.387394,-5.9e-05,-0.000223,-54.015902,27.838418,1.091979,7.184765,1e-06,-1e-06,-1e-06,2e-06,-1e-06,-1e-06,-4.87513,8.366973,-1.991138,75.733124,9.716999,-3.206427,6.7e-05,-0.000129,46.586077,-28.926845,17.777008,-10.597084,2e-06,-1e-06,-1e-06,1e-06,-4e-06,-1e-06
00:00:02.269258,6.994929,34.176662,2.18842,6.976299,-3.109025,-75.464615,-5.066016,-2.736028,17.656211,0.0,20.404427,-1e-06,-4.946878,-18.954147,28.285762,-1e-06,-12.155164,0.0,-6.306481,-36.607225,-2.720228,-0.0,43.920801,2e-06,4.388334,-0.819554,-17.962072,-0.0,-9.881076,-0.0,-1.265067,-17.007398,2.597474,0.568473,20.508338,-5.433721,6.481398,20.450876,0.150253,-19.659316,-37.583884,-2.043864,12.989953,15.299146,-9.226207,-83.464031,-13.793508,5.639317,-0.000122,-0.000228,-66.432872,43.238543,-12.268167,12.602679,0.0,-3e-06,0.0,-2e-06,-0.0,-0.0,-3.855199,8.790491,-2.730826,77.045702,5.230181,-5.37904,7.9e-05,-0.00014,38.567483,-22.621033,12.157043,-13.246807,-4e-06,-1e-06,-0.0,-4e-06,-0.0,-1e-06
